trip_id,user_id,driver_id,product_id,city_id,request_date,request_date_id,pickup_date_id,dropoff_date_id,status,distance_km,surge_multiplier,fare,incentive_id,incentive_amount
814,53,14,1,6,2024-03-02,20240302,20240302,20240302,completed,5.25,2.12,33.39,1.0,4.8
815,172,26,3,1,2024-02-28,20240228,20240228,20240228,completed,1.87,1.95,10.94,,0.0
816,99,38,3,1,2024-02-18,20240218,20240218,20240218,completed,2.14,2.16,13.87,,0.0
817,86,23,1,9,2024-03-03,20240303,20240303,20240303,completed,3.34,1.49,14.93,2.0,3.17
818,108,22,2,10,2024-03-27,20240327,20240327,20240327,completed,19.22,2.11,121.66,1.0,2.31
819,24,48,1,6,2024-02-01,20240201,20240201,20240201,completed,16.83,2.29,115.62,,0.0
820,81,19,3,10,2024-01-10,20240110,20240110,20240110,cancelled_user,2.69,1.52,12.27,,0.0
821,158,46,3,8,2024-01-11,20240111,20240111,20240111,completed,1.54,1.51,6.98,,0.0
822,120,3,3,7,2024-03-10,20240310,20240310,20240310,completed,1.8,2.35,12.69,,0.0
823,59,42,1,6,2024-03-02,20240302,20240302,20240302,completed,1.57,1.07,5.04,,0.0
824,128,19,3,4,2024-02-16,20240216,20240216,20240216,completed,3.8,1.53,17.44,,0.0
825,114,9,3,7,2024-02-03,20240203,20240203,20240203,cancelled_user,4.67,1.18,16.53,2.0,3.28
826,115,28,1,9,2024-01-17,20240117,20240117,20240117,completed,3.35,1.04,10.45,,0.0
827,14,20,2,10,2024-02-23,20240223,20240223,20240223,completed,2.62,1.17,9.2,1.0,3.28
828,9,45,2,10,2024-03-16,20240316,20240316,20240316,cancelled_driver,1.19,1.65,5.89,2.0,1.67
829,40,7,3,7,2024-03-25,20240325,20240325,20240325,cancelled_user,3.29,2.03,20.04,,0.0
830,194,14,1,1,2024-02-09,20240209,20240209,20240209,cancelled_driver,2.09,1.43,8.97,1.0,2.72
831,25,9,3,10,2024-01-19,20240119,20240119,20240119,completed,3.9,2.27,26.56,2.0,4.4
832,103,19,1,9,2024-03-07,20240307,20240307,20240307,completed,5.62,1.66,27.99,,0.0
833,22,47,1,4,2024-03-22,20240322,20240322,20240322,completed,5.02,2.45,36.9,1.0,3.9
834,4,14,2,3,2024-02-22,20240222,20240222,20240222,completed,3.1,2.43,22.6,2.0,3.8
835,154,38,2,4,2024-03-04,20240304,20240304,20240304,completed,4.06,2.16,26.31,,0.0
836,186,36,1,4,2024-03-23,20240323,20240323,20240323,completed,1.68,2.4,12.1,,0.0
837,29,40,3,10,2024-02-16,20240216,20240216,20240216,completed,0.12,2.06,0.74,1.0,3.62
838,109,17,2,2,2024-01-06,20240106,20240106,20240106,completed,4.9,2.34,34.4,,0.0
839,98,30,3,1,2024-01-16,20240116,20240116,20240116,completed,1.46,1.35,5.91,1.0,2.88
840,37,9,2,10,2024-03-12,20240312,20240312,20240312,completed,5.53,1.52,25.22,,0.0
841,75,33,2,1,2024-01-18,20240118,20240118,20240118,completed,6.87,2.13,43.9,1.0,4.72
842,70,25,3,8,2024-02-21,20240221,20240221,20240221,cancelled_user,12.38,1.64,60.91,,0.0
843,146,14,2,2,2024-02-17,20240217,20240217,20240217,completed,15.87,2.26,107.6,1.0,2.27
844,128,11,2,10,2024-02-12,20240212,20240212,20240212,completed,0.05,2.32,0.35,1.0,4.85
845,85,35,3,5,2024-02-08,20240208,20240208,20240208,cancelled_driver,23.22,1.45,101.01,1.0,4.24
846,42,41,2,4,2024-02-18,20240218,20240218,20240218,completed,5.74,2.24,38.57,,0.0
847,100,14,2,8,2024-01-12,20240112,20240112,20240112,cancelled_driver,5.16,1.23,19.04,,0.0
848,41,30,2,2,2024-01-10,20240110,20240110,20240110,completed,0.08,1.5,0.36,1.0,1.91
849,166,41,3,10,2024-03-11,20240311,20240311,20240311,completed,9.87,1.78,52.71,,0.0
850,34,4,1,9,2024-02-24,20240224,20240224,20240224,completed,0.79,1.34,3.18,2.0,3.21
851,17,4,3,7,2024-01-01,20240101,20240101,20240101,completed,9.08,1.87,50.94,,0.0
852,165,28,1,7,2024-02-18,20240218,20240218,20240218,cancelled_user,0.08,1.87,0.45,2.0,3.87
853,153,8,2,1,2024-02-05,20240205,20240205,20240205,completed,5.19,1.31,20.4,,0.0
854,122,2,1,2,2024-01-21,20240121,20240121,20240121,completed,2.85,2.19,18.72,,0.0
855,76,41,3,4,2024-02-06,20240206,20240206,20240206,completed,1.12,1.95,6.55,,0.0
856,87,46,3,4,2024-01-24,20240124,20240124,20240124,completed,0.57,1.48,2.53,2.0,2.16
857,117,22,2,3,2024-02-24,20240224,20240224,20240224,completed,2.9,1.35,11.74,2.0,4.9
858,106,41,1,7,2024-01-25,20240125,20240125,20240125,completed,0.66,2.32,4.59,,0.0
859,86,16,2,8,2024-01-07,20240107,20240107,20240107,completed,3.33,2.25,22.48,1.0,1.45
860,27,29,2,2,2024-03-21,20240321,20240321,20240321,completed,4.91,1.34,19.74,2.0,3.74
861,57,49,3,4,2024-03-11,20240311,20240311,20240311,completed,8.78,1.05,27.66,1.0,2.22
862,31,48,1,3,2024-03-11,20240311,20240311,20240311,completed,5.68,2.21,37.66,2.0,1.59
863,134,30,1,2,2024-01-24,20240124,20240124,20240124,completed,0.34,1.92,1.96,1.0,2.69
864,168,12,1,6,2024-01-11,20240111,20240111,20240111,cancelled_user,1.84,1.15,6.35,,0.0
865,98,35,1,4,2024-03-13,20240313,20240313,20240313,completed,1.7,1.88,9.59,,0.0
866,12,11,2,6,2024-01-12,20240112,20240112,20240112,completed,12.33,1.68,62.14,,0.0
867,53,46,2,2,2024-02-04,20240204,20240204,20240204,completed,10.12,2.16,65.58,2.0,2.78
868,199,50,3,4,2024-03-03,20240303,20240303,20240303,completed,2.31,1.31,9.08,,0.0
869,138,21,2,6,2024-03-08,20240308,20240308,20240308,completed,0.37,1.68,1.86,,0.0
870,173,21,2,5,2024-02-26,20240226,20240226,20240226,completed,11.23,1.23,41.44,,0.0
871,145,5,3,3,2024-01-13,20240113,20240113,20240113,completed,10.95,2.44,80.15,1.0,4.91
872,154,48,3,8,2024-01-23,20240123,20240123,20240123,completed,9.65,2.17,62.82,,0.0
873,190,20,3,7,2024-03-23,20240323,20240323,20240323,completed,9.32,2.11,59.0,,0.0
874,122,37,2,3,2024-02-08,20240208,20240208,20240208,completed,3.27,2.04,20.01,,0.0
875,46,3,2,6,2024-03-28,20240328,20240328,20240328,completed,0.98,1.64,4.82,1.0,1.63
876,64,44,3,4,2024-03-20,20240320,20240320,20240320,completed,3.25,2.38,23.2,2.0,1.75
877,130,33,3,5,2024-01-12,20240112,20240112,20240112,cancelled_user,3.41,1.11,11.36,1.0,4.71
878,54,9,3,5,2024-02-03,20240203,20240203,20240203,completed,3.37,2.2,22.24,,0.0
879,107,9,2,7,2024-03-11,20240311,20240311,20240311,completed,3.87,1.32,15.33,2.0,1.61
880,193,4,2,5,2024-03-15,20240315,20240315,20240315,completed,1.49,1.49,6.66,,0.0
881,51,35,1,3,2024-01-31,20240131,20240131,20240131,cancelled_user,2.28,1.78,12.18,,0.0
882,181,17,2,10,2024-03-02,20240302,20240302,20240302,completed,2.85,2.17,18.55,,0.0
883,36,34,2,5,2024-01-13,20240113,20240113,20240113,completed,0.7,2.26,4.75,,0.0
884,115,24,2,7,2024-01-31,20240131,20240131,20240131,completed,3.04,1.88,17.15,,0.0
885,26,32,3,5,2024-01-02,20240102,20240102,20240102,completed,8.32,1.6,39.94,,0.0
886,29,1,2,5,2024-01-15,20240115,20240115,20240115,completed,8.8,2.42,63.89,2.0,2.31
887,149,8,3,9,2024-02-26,20240226,20240226,20240226,completed,2.65,1.37,10.89,,0.0
888,11,45,1,3,2024-03-15,20240315,20240315,20240315,cancelled_user,3.66,2.2,24.16,,0.0
889,40,23,1,6,2024-02-03,20240203,20240203,20240203,completed,0.17,1.92,0.98,2.0,4.29
890,11,47,3,1,2024-03-08,20240308,20240308,20240308,completed,5.61,1.57,26.42,,0.0
891,164,40,3,10,2024-03-15,20240315,20240315,20240315,cancelled_user,2.59,1.0,7.77,1.0,1.92
892,113,12,3,5,2024-01-29,20240129,20240129,20240129,completed,2.95,1.67,14.78,2.0,2.67
893,187,12,2,8,2024-03-06,20240306,20240306,20240306,cancelled_driver,10.34,1.42,44.05,1.0,4.21
894,39,46,1,5,2024-01-16,20240116,20240116,20240116,completed,3.1,1.16,10.79,1.0,3.15
895,54,47,3,9,2024-02-08,20240208,20240208,20240208,completed,0.11,1.11,0.37,,0.0
896,98,15,2,6,2024-03-17,20240317,20240317,20240317,completed,1.29,1.52,5.88,,0.0
897,55,41,1,8,2024-02-06,20240206,20240206,20240206,completed,3.23,1.92,18.6,,0.0
898,111,19,2,10,2024-03-21,20240321,20240321,20240321,completed,2.76,2.26,18.71,,0.0
899,152,26,1,8,2024-01-21,20240121,20240121,20240121,cancelled_user,9.84,1.28,37.79,2.0,3.33
900,150,29,2,3,2024-02-13,20240213,20240213,20240213,cancelled_driver,3.91,1.64,19.24,1.0,3.84
901,69,22,1,7,2024-01-19,20240119,20240119,20240119,completed,5.85,1.59,27.9,,0.0
902,56,40,1,7,2024-03-11,20240311,20240311,20240311,completed,3.17,1.77,16.83,,0.0
903,33,21,2,10,2024-01-08,20240108,20240108,20240108,completed,2.9,2.21,19.23,1.0,2.0
904,36,38,3,6,2024-03-17,20240317,20240317,20240317,cancelled_user,2.96,1.83,16.25,,0.0
905,148,20,1,7,2024-03-06,20240306,20240306,20240306,completed,2.65,2.27,18.05,,0.0
906,81,29,3,2,2024-02-10,20240210,20240210,20240210,completed,3.87,1.78,20.67,,0.0
907,190,4,2,9,2024-03-15,20240315,20240315,20240315,completed,1.44,1.91,8.25,2.0,4.17
908,109,7,3,10,2024-03-28,20240328,20240328,20240328,completed,11.08,1.66,55.18,,0.0
909,154,28,3,10,2024-03-10,20240310,20240310,20240310,cancelled_driver,2.03,2.23,13.58,,0.0
910,194,28,3,1,2024-03-01,20240301,20240301,20240301,completed,0.8,2.39,5.74,,0.0
911,73,4,3,1,2024-01-26,20240126,20240126,20240126,completed,0.51,1.96,3.0,2.0,1.49
912,40,22,3,3,2024-03-11,20240311,20240311,20240311,completed,0.07,2.23,0.47,,0.0
913,17,12,1,3,2024-03-23,20240323,20240323,20240323,completed,2.75,1.09,8.99,,0.0
914,129,45,1,1,2024-03-10,20240310,20240310,20240310,completed,1.04,2.36,7.36,1.0,2.39
915,61,3,1,7,2024-01-29,20240129,20240129,20240129,completed,0.11,1.28,0.42,1.0,1.14
916,171,22,2,4,2024-03-06,20240306,20240306,20240306,completed,3.67,1.38,15.19,,0.0
917,104,44,3,10,2024-01-19,20240119,20240119,20240119,completed,5.7,1.08,18.47,,0.0
918,42,2,1,2,2024-03-08,20240308,20240308,20240308,completed,0.45,2.45,3.31,,0.0
919,25,24,2,10,2024-02-27,20240227,20240227,20240227,completed,3.09,2.28,21.14,1.0,4.6
920,39,34,1,5,2024-03-10,20240310,20240310,20240310,completed,6.81,2.37,48.42,,0.0
921,35,27,1,6,2024-02-26,20240226,20240226,20240226,completed,21.27,2.27,144.85,,0.0
922,131,41,3,9,2024-02-06,20240206,20240206,20240206,completed,5.5,1.72,28.38,2.0,1.59
923,108,1,2,4,2024-03-01,20240301,20240301,20240301,completed,1.4,2.39,10.04,,0.0
924,172,8,3,2,2024-01-30,20240130,20240130,20240130,completed,6.3,2.45,46.3,2.0,3.33
925,179,23,3,5,2024-03-11,20240311,20240311,20240311,completed,4.56,1.75,23.94,1.0,4.48
926,102,38,1,3,2024-03-13,20240313,20240313,20240313,cancelled_user,1.19,1.26,4.5,,0.0
927,98,6,3,2,2024-01-25,20240125,20240125,20240125,completed,9.52,1.99,56.83,,0.0
928,12,22,2,1,2024-03-05,20240305,20240305,20240305,completed,2.79,2.46,20.59,2.0,3.24
929,19,25,3,10,2024-01-06,20240106,20240106,20240106,completed,16.35,2.31,113.31,2.0,1.71
930,101,18,3,2,2024-01-18,20240118,20240118,20240118,completed,6.42,2.29,44.11,2.0,3.44
931,44,17,3,6,2024-01-10,20240110,20240110,20240110,cancelled_user,5.17,2.4,37.22,2.0,2.05
932,187,12,1,8,2024-01-11,20240111,20240111,20240111,completed,6.52,2.34,45.77,,0.0
933,49,6,2,3,2024-03-05,20240305,20240305,20240305,cancelled_user,3.25,2.16,21.06,,0.0
934,189,26,1,9,2024-03-17,20240317,20240317,20240317,cancelled_user,3.52,2.08,21.96,1.0,3.37
935,17,27,1,9,2024-03-24,20240324,20240324,20240324,cancelled_driver,9.53,1.4,40.03,,0.0
936,74,8,1,2,2024-03-05,20240305,20240305,20240305,cancelled_user,5.71,1.93,33.06,1.0,1.98
937,57,19,1,8,2024-02-21,20240221,20240221,20240221,cancelled_user,11.38,1.78,60.77,,0.0
938,55,42,1,10,2024-03-07,20240307,20240307,20240307,completed,11.07,2.29,76.05,,0.0
939,47,1,2,5,2024-03-22,20240322,20240322,20240322,completed,18.75,1.74,97.88,,0.0
940,12,29,3,4,2024-03-18,20240318,20240318,20240318,completed,6.02,1.19,21.49,1.0,3.41
941,62,45,1,10,2024-01-31,20240131,20240131,20240131,completed,3.49,1.01,10.57,,0.0
942,80,49,1,5,2024-03-31,20240331,20240331,20240331,cancelled_driver,0.91,2.02,5.51,,0.0
943,83,35,2,4,2024-01-17,20240117,20240117,20240117,completed,6.11,1.82,33.36,,0.0
944,8,40,2,8,2024-02-24,20240224,20240224,20240224,cancelled_user,1.72,1.5,7.74,,0.0
945,149,14,3,4,2024-02-05,20240205,20240205,20240205,cancelled_user,1.66,1.25,6.22,,0.0
946,81,35,2,10,2024-01-26,20240126,20240126,20240126,completed,1.36,1.7,6.94,,0.0
947,118,48,3,6,2024-02-22,20240222,20240222,20240222,completed,10.4,1.15,35.88,,0.0
948,198,45,1,2,2024-01-17,20240117,20240117,20240117,completed,10.12,1.5,45.54,,0.0
949,200,20,1,5,2024-03-26,20240326,20240326,20240326,completed,4.98,1.57,23.46,,0.0
950,25,49,3,6,2024-01-25,20240125,20240125,20240125,completed,3.2,1.7,16.32,,0.0
951,89,13,2,5,2024-01-02,20240102,20240102,20240102,cancelled_driver,5.58,1.7,28.46,,0.0
952,12,38,3,2,2024-03-26,20240326,20240326,20240326,completed,4.67,1.39,19.47,,0.0
953,143,49,2,7,2024-01-05,20240105,20240105,20240105,completed,2.69,2.28,18.4,,0.0
954,59,46,1,4,2024-01-04,20240104,20240104,20240104,completed,2.39,1.53,10.97,2.0,4.16
955,154,49,2,8,2024-02-05,20240205,20240205,20240205,completed,2.41,1.34,9.69,,0.0
956,109,8,3,7,2024-01-06,20240106,20240106,20240106,completed,4.45,1.26,16.82,,0.0
957,26,43,3,7,2024-01-21,20240121,20240121,20240121,completed,5.22,1.48,23.18,2.0,2.34
958,47,20,1,9,2024-03-17,20240317,20240317,20240317,completed,3.01,1.1,9.93,2.0,4.31
959,32,33,2,1,2024-03-29,20240329,20240329,20240329,completed,17.32,1.05,54.56,,0.0
960,10,26,2,10,2024-01-26,20240126,20240126,20240126,completed,0.44,1.91,2.52,,0.0
961,16,39,2,6,2024-02-24,20240224,20240224,20240224,cancelled_user,2.13,1.93,12.33,1.0,3.83
962,199,21,1,6,2024-02-08,20240208,20240208,20240208,completed,2.72,1.79,14.61,,0.0
963,145,49,2,6,2024-03-24,20240324,20240324,20240324,completed,0.09,2.14,0.58,,0.0
964,151,42,3,6,2024-02-02,20240202,20240202,20240202,completed,2.27,1.06,7.22,,0.0
965,26,43,2,10,2024-01-14,20240114,20240114,20240114,completed,1.6,2.4,11.52,2.0,4.43
966,86,41,1,7,2024-02-25,20240225,20240225,20240225,completed,3.53,1.14,12.07,,0.0
967,135,9,2,10,2024-03-21,20240321,20240321,20240321,completed,2.05,2.01,12.36,,0.0
968,14,24,2,6,2024-01-21,20240121,20240121,20240121,completed,6.48,1.2,23.33,2.0,4.14
969,79,37,3,1,2024-02-15,20240215,20240215,20240215,completed,3.57,2.32,24.85,1.0,4.93
970,117,49,2,3,2024-01-16,20240116,20240116,20240116,completed,0.69,1.77,3.66,,0.0
971,7,41,3,2,2024-01-16,20240116,20240116,20240116,completed,6.93,1.12,23.28,,0.0
972,137,17,3,6,2024-03-24,20240324,20240324,20240324,completed,0.52,1.93,3.01,1.0,4.41
973,115,24,1,8,2024-01-29,20240129,20240129,20240129,completed,9.13,1.01,27.66,,0.0
974,176,21,3,3,2024-01-08,20240108,20240108,20240108,completed,13.4,2.16,86.83,,0.0
975,72,39,3,10,2024-03-28,20240328,20240328,20240328,cancelled_user,1.95,1.98,11.58,,0.0
976,59,41,1,8,2024-01-03,20240103,20240103,20240103,completed,13.03,1.32,51.6,,0.0
977,82,39,3,8,2024-03-29,20240329,20240329,20240329,completed,7.88,1.56,36.88,,0.0
978,116,13,1,5,2024-01-19,20240119,20240119,20240119,completed,12.78,1.01,38.72,,0.0
979,167,11,2,8,2024-03-06,20240306,20240306,20240306,cancelled_driver,5.49,2.04,33.6,2.0,3.77
980,146,46,1,6,2024-03-19,20240319,20240319,20240319,completed,1.34,1.48,5.95,2.0,1.06
981,187,19,3,5,2024-03-26,20240326,20240326,20240326,completed,11.25,1.86,62.78,,0.0
982,103,11,1,9,2024-03-14,20240314,20240314,20240314,completed,1.02,2.44,7.47,2.0,2.28
983,17,13,3,7,2024-03-22,20240322,20240322,20240322,completed,1.2,1.45,5.22,,0.0
984,14,46,2,8,2024-01-22,20240122,20240122,20240122,completed,1.58,2.49,11.8,1.0,2.26
985,159,45,1,1,2024-02-15,20240215,20240215,20240215,completed,1.81,1.95,10.59,1.0,3.53
986,152,1,2,2,2024-03-31,20240331,20240331,20240331,completed,3.61,1.36,14.73,,0.0
987,108,40,3,8,2024-01-13,20240113,20240113,20240113,cancelled_user,6.25,1.66,31.12,,0.0
988,188,44,3,9,2024-02-02,20240202,20240202,20240202,completed,13.03,2.11,82.48,,0.0
989,45,19,2,4,2024-01-05,20240105,20240105,20240105,completed,0.46,1.67,2.3,2.0,2.65
990,98,12,1,10,2024-03-30,20240330,20240330,20240330,completed,15.44,1.1,50.95,1.0,2.49
991,131,8,1,10,2024-03-17,20240317,20240317,20240317,completed,12.71,1.25,47.66,,0.0
992,37,8,3,9,2024-01-27,20240127,20240127,20240127,completed,0.28,2.19,1.84,2.0,1.25
993,171,45,2,4,2024-03-18,20240318,20240318,20240318,cancelled_user,2.23,1.97,13.18,,0.0
994,168,12,2,10,2024-01-24,20240124,20240124,20240124,completed,8.39,1.85,46.56,1.0,4.3
995,183,48,1,10,2024-03-07,20240307,20240307,20240307,cancelled_user,4.73,1.25,17.74,2.0,2.39
996,108,33,1,10,2024-03-03,20240303,20240303,20240303,completed,7.55,2.26,51.19,,0.0
997,39,45,1,9,2024-02-17,20240217,20240217,20240217,completed,6.35,2.44,46.48,,0.0
998,15,26,2,7,2024-03-03,20240303,20240303,20240303,cancelled_user,3.43,1.06,10.91,,0.0
999,120,39,1,2,2024-03-18,20240318,20240318,20240318,completed,0.21,1.12,0.71,,0.0
1000,4,28,1,9,2024-01-12,20240112,20240112,20240112,completed,4.39,2.33,30.69,,0.0
1001,93,5,3,4,2024-01-28,20240128,20240128,20240128,completed,0.25,2.22,1.66,,0.0
1002,153,8,1,8,2024-02-13,20240213,20240213,20240213,completed,4.63,1.93,26.81,,0.0
1003,141,25,1,7,2024-02-12,20240212,20240212,20240212,completed,8.06,2.42,58.52,2.0,3.21
1004,161,27,2,7,2024-01-17,20240117,20240117,20240117,completed,4.4,1.97,26.0,2.0,3.47
1005,16,46,2,8,2024-02-09,20240209,20240209,20240209,completed,29.08,1.32,115.16,,0.0
1006,170,23,3,1,2024-02-18,20240218,20240218,20240218,completed,3.04,2.09,19.06,1.0,3.86
1007,108,30,1,5,2024-03-25,20240325,20240325,20240325,completed,6.91,1.97,40.84,1.0,3.78
1008,126,45,3,2,2024-02-26,20240226,20240226,20240226,cancelled_user,5.5,2.48,40.92,,0.0
1009,194,47,2,2,2024-03-27,20240327,20240327,20240327,completed,23.8,1.32,94.25,,0.0
1010,55,23,3,1,2024-03-24,20240324,20240324,20240324,completed,6.25,1.9,35.62,,0.0
1011,170,49,2,5,2024-03-04,20240304,20240304,20240304,cancelled_user,0.9,2.17,5.86,2.0,4.92
1012,34,47,3,2,2024-03-15,20240315,20240315,20240315,completed,15.56,1.51,70.49,,0.0
1013,158,20,3,4,2024-02-26,20240226,20240226,20240226,cancelled_user,5.51,1.57,25.95,,0.0
1014,13,18,1,3,2024-03-14,20240314,20240314,20240314,completed,0.31,2.33,2.17,,0.0
1015,141,18,3,3,2024-03-14,20240314,20240314,20240314,completed,5.36,1.61,25.89,1.0,4.27
1016,18,2,1,2,2024-03-10,20240310,20240310,20240310,completed,10.73,1.94,62.45,2.0,3.94
1017,160,4,1,6,2024-03-28,20240328,20240328,20240328,completed,4.3,2.33,30.06,2.0,4.08
1018,96,30,1,2,2024-03-16,20240316,20240316,20240316,completed,2.18,1.31,8.57,1.0,1.92
1019,123,33,1,8,2024-02-12,20240212,20240212,20240212,cancelled_user,8.6,2.47,63.73,1.0,4.61
1020,39,36,3,8,2024-01-23,20240123,20240123,20240123,cancelled_user,7.63,2.05,46.92,2.0,1.39
1021,46,18,2,5,2024-01-27,20240127,20240127,20240127,cancelled_driver,3.93,1.74,20.51,,0.0
1022,29,37,2,10,2024-02-27,20240227,20240227,20240227,completed,0.84,1.65,4.16,,0.0
1023,190,19,2,7,2024-02-06,20240206,20240206,20240206,completed,1.44,2.43,10.5,,0.0
1024,62,47,3,4,2024-01-06,20240106,20240106,20240106,completed,6.71,1.31,26.37,1.0,2.25
1025,185,28,1,1,2024-03-05,20240305,20240305,20240305,completed,8.2,1.47,36.16,,0.0
1026,16,40,2,2,2024-01-06,20240106,20240106,20240106,completed,1.64,1.46,7.18,1.0,2.55
1027,184,20,3,10,2024-02-19,20240219,20240219,20240219,completed,2.29,1.43,9.82,,0.0
1028,121,49,1,10,2024-01-22,20240122,20240122,20240122,completed,0.4,1.7,2.04,,0.0
1029,10,33,2,4,2024-03-28,20240328,20240328,20240328,completed,6.25,2.48,46.5,,0.0
1030,158,12,1,1,2024-01-25,20240125,20240125,20240125,completed,0.02,2.33,0.14,,0.0
1031,153,15,2,8,2024-03-19,20240319,20240319,20240319,cancelled_driver,0.24,1.49,1.07,,0.0
1032,103,41,2,9,2024-03-30,20240330,20240330,20240330,completed,0.02,1.63,0.1,,0.0
1033,84,39,2,4,2024-03-12,20240312,20240312,20240312,completed,5.18,2.0,31.08,,0.0
1034,133,2,1,10,2024-02-20,20240220,20240220,20240220,completed,2.7,1.03,8.34,,0.0
1035,65,29,3,3,2024-03-28,20240328,20240328,20240328,cancelled_driver,1.77,2.23,11.84,,0.0
1036,177,41,1,2,2024-02-17,20240217,20240217,20240217,completed,12.19,2.32,84.84,,0.0
1037,3,10,2,5,2024-03-10,20240310,20240310,20240310,cancelled_user,1.07,2.29,7.35,,0.0
1038,173,2,1,3,2024-03-05,20240305,20240305,20240305,cancelled_user,2.47,1.56,11.56,,0.0
1039,142,11,3,10,2024-02-29,20240229,20240229,20240229,cancelled_user,14.09,1.69,71.44,1.0,3.6
1040,120,13,1,7,2024-02-15,20240215,20240215,20240215,completed,2.79,1.02,8.54,,0.0
1041,158,10,3,6,2024-02-05,20240205,20240205,20240205,completed,4.04,1.6,19.39,,0.0
1042,68,14,3,1,2024-02-27,20240227,20240227,20240227,completed,0.42,1.69,2.13,,0.0
1043,146,18,1,8,2024-03-16,20240316,20240316,20240316,completed,7.81,2.36,55.29,1.0,1.05
1044,190,9,2,2,2024-02-07,20240207,20240207,20240207,completed,2.75,2.34,19.3,2.0,4.8
1045,37,39,3,5,2024-01-11,20240111,20240111,20240111,completed,8.06,2.45,59.24,,0.0
1046,153,28,1,9,2024-01-12,20240112,20240112,20240112,completed,1.46,2.33,10.21,,0.0
1047,176,3,3,8,2024-02-11,20240211,20240211,20240211,completed,2.75,1.01,8.33,2.0,2.15
1048,193,20,2,2,2024-02-08,20240208,20240208,20240208,completed,7.72,1.96,45.39,,0.0
1049,181,6,1,9,2024-03-11,20240311,20240311,20240311,completed,18.22,1.1,60.13,,0.0
1050,73,27,1,5,2024-01-11,20240111,20240111,20240111,completed,0.31,1.41,1.31,1.0,4.13
1051,143,2,1,10,2024-02-05,20240205,20240205,20240205,completed,8.37,1.87,46.96,,0.0
1052,49,29,2,6,2024-02-21,20240221,20240221,20240221,completed,1.79,2.05,11.01,2.0,4.46
1053,121,38,3,3,2024-01-31,20240131,20240131,20240131,cancelled_user,4.0,1.98,23.76,,0.0
1054,88,3,1,3,2024-02-02,20240202,20240202,20240202,completed,1.71,1.07,5.49,,0.0
1055,196,16,3,10,2024-01-13,20240113,20240113,20240113,completed,4.75,1.16,16.53,,0.0
1056,140,30,3,8,2024-01-18,20240118,20240118,20240118,completed,2.18,1.19,7.78,,0.0
1057,187,40,2,10,2024-02-10,20240210,20240210,20240210,completed,2.03,1.14,6.94,,0.0
1058,37,2,1,10,2024-02-27,20240227,20240227,20240227,completed,0.19,1.27,0.72,,0.0
1059,61,17,3,2,2024-02-25,20240225,20240225,20240225,completed,0.79,2.03,4.81,,0.0
1060,171,41,1,2,2024-01-24,20240124,20240124,20240124,completed,12.45,2.25,84.04,,0.0
1061,124,12,1,5,2024-03-13,20240313,20240313,20240313,completed,31.82,1.61,153.69,,0.0
1062,198,35,2,6,2024-01-31,20240131,20240131,20240131,completed,7.58,2.04,46.39,1.0,4.06
1063,39,43,1,2,2024-02-24,20240224,20240224,20240224,completed,1.69,1.3,6.59,,0.0
1064,184,1,1,5,2024-01-10,20240110,20240110,20240110,completed,2.57,2.46,18.97,,0.0
1065,63,45,3,7,2024-02-29,20240229,20240229,20240229,completed,6.73,1.52,30.69,1.0,1.05
1066,46,15,2,10,2024-01-02,20240102,20240102,20240102,completed,17.29,2.27,117.74,,0.0
1067,88,26,1,10,2024-01-15,20240115,20240115,20240115,completed,3.04,2.42,22.07,,0.0
1068,11,37,3,8,2024-01-03,20240103,20240103,20240103,completed,8.85,2.3,61.06,,0.0
1069,62,21,2,7,2024-02-12,20240212,20240212,20240212,cancelled_user,18.46,1.1,60.92,,0.0
1070,77,49,2,8,2024-01-31,20240131,20240131,20240131,completed,10.34,1.98,61.42,,0.0
1071,153,31,3,9,2024-03-10,20240310,20240310,20240310,completed,1.29,1.18,4.57,,0.0
1072,199,25,3,5,2024-03-07,20240307,20240307,20240307,cancelled_user,0.04,1.01,0.12,,0.0
1073,52,23,3,5,2024-02-25,20240225,20240225,20240225,completed,3.39,1.08,10.98,,0.0
1074,4,24,3,10,2024-03-03,20240303,20240303,20240303,completed,3.79,2.37,26.95,,0.0
1075,59,38,3,4,2024-03-15,20240315,20240315,20240315,cancelled_driver,1.12,2.36,7.93,,0.0
1076,72,28,1,9,2024-01-15,20240115,20240115,20240115,cancelled_user,1.68,1.34,6.75,,0.0
1077,148,21,1,5,2024-01-10,20240110,20240110,20240110,completed,7.24,1.82,39.53,1.0,4.56
1078,93,43,2,2,2024-02-07,20240207,20240207,20240207,completed,3.18,2.43,23.18,1.0,2.74
1079,63,18,1,10,2024-02-16,20240216,20240216,20240216,cancelled_user,1.91,1.75,10.03,,0.0
1080,54,36,1,8,2024-02-26,20240226,20240226,20240226,completed,4.87,1.59,23.23,2.0,4.66
1081,117,35,1,7,2024-02-19,20240219,20240219,20240219,cancelled_user,5.29,1.72,27.3,,0.0
1082,110,45,3,8,2024-03-11,20240311,20240311,20240311,completed,7.34,2.19,48.22,,0.0
1083,74,9,2,3,2024-01-15,20240115,20240115,20240115,completed,0.85,1.72,4.39,1.0,1.39
1084,107,38,2,4,2024-01-18,20240118,20240118,20240118,cancelled_driver,6.76,2.17,44.01,1.0,4.17
